Density_min-max,density_o_min-max,Altitude_min-max,Kp_min-max,DSTIndex_min-max,Flag(***)_min-max,apindex_min-max,la_min-max,lo_min-max,local_solar_time_min-max,Unnamed: 0,Density,density_o,Altitude,la,lo,local_solar_time,Magnitude of Average Field Vector,ProtonDensity ,Kp,DSTIndex,Flag(***),apindex
0.286318131,5.91E-46,0.087268369,0.240963855,0.820717131,1,0.039106145,0.993536657,2.46E-31,0.679927143,17688,5.68E-13,6.47E-13,437812.6091,87.34420458,65.45707428,16.3182817,4.7,6.2,20,-3,0,7
0.288042269,6.12E-46,0.090568215,0.240963855,0.828685259,1,0.039106145,0.997130075,2.09E-31,0.643831786,17689,5.99E-13,6.68E-13,437965.9785,87.36697804,29.21617628,15.45200683,2.8,6.9,20,-1,0,7
0.288876529,6.24E-46,0.090901867,0.156626506,0.836653386,1,0.027932961,0.979673146,1.73E-31,0.608798757,17690,6.14E-13,6.80E-13,437981.4859,87.25634391,-6.642306887,14.61122746,4.1,7.9,13,1,0,5
0.290044494,6.29E-46,0.089365222,0.156626506,0.852589641,1,0.027932961,0.989163923,1.78E-31,0.6869658,17691,6.35E-13,6.85E-13,437910.0661,87.31649217,-1.874410306,16.48720679,4.1,10.2,13,5,0,5
0.286874305,6.21E-46,0.08895426,0.361445783,0.864541833,1,0.083798883,0.997791454,1.42E-31,0.650938698,17692,5.78E-13,6.77E-13,437890.9655,87.37116956,-38.09078597,15.62257004,3.7,11.3,30,8,0,15
0.297107898,6.36E-46,0.089358821,0.361445783,0.824701195,1,0.083798883,0.985510873,1.06E-31,0.615438227,17693,7.62E-13,6.92E-13,437909.7686,87.29334079,-74.11759101,14.7705722,7.8,4.2,30,-2,0,15
0.289877642,6.20E-46,0.089759326,0.325301205,0.800796813,1,0.067039106,0.984890672,1.11E-31,0.694288715,17694,6.32E-13,6.76E-13,437928.3832,87.28941023,-69.10369727,16.66295398,0.8,4,27,-8,0,12
0.282869855,6.05E-46,0.090619674,0.325301205,0.820717131,1,0.067039106,0.998305687,7.50E-32,0.6590553,17695,5.06E-13,6.61E-13,437968.3702,87.37442854,-105.0343845,15.8173654,3.6,3.6,27,-3,0,12
0.28320356,6.03E-46,0.090416402,0.156626506,0.80876494,1,0.027932961,0.990816086,3.88E-32,0.623348419,17696,5.12E-13,6.59E-13,437958.9226,87.32696283,-141.135526,14.96041382,3.9,3,13,-6,0,5
0.286651835,6.11E-46,0.088570308,0.156626506,0.788844622,1,0.027932961,0.978100218,4.37E-32,0.70181978,17697,5.74E-13,6.67E-13,437873.1203,87.2463754,-136.2581446,16.84369666,3.1,2.7,13,-11,0,5
0.286484983,5.88E-46,0.091134509,0.204819277,0.780876494,1,0.033519553,0.996241061,7.93E-33,0.667077083,17698,5.71E-13,6.44E-13,437992.2986,87.36134387,-172.0122042,16.00988514,3.3,2.3,17,-13,0,6
0.284482759,5.91E-46,0.092147738,0.204819277,0.780876494,1,0.033519553,0.993907169,3.32E-31,0.630806083,17699,5.35E-13,6.47E-13,438039.3912,87.34655272,151.6835344,15.13939492,3.9,2.6,17,-13,0,6
0.286318131,6.26E-46,0.090701558,0.204819277,0.77689243,1,0.033519553,0.971173116,2.96E-31,0.59673435,17700,5.68E-13,6.82E-13,437972.176,87.20247456,116.1709936,14.32168627,4.1,2.9,17,-14,0,6
0.288042269,6.64E-46,0.089175742,0.204819277,0.749003984,1,0.033519553,0.994224541,3.01E-31,0.67461808,17701,5.99E-13,7.20E-13,437901.2595,87.34856408,120.836782,16.1908662,3.7,2.7,17,-21,0,6
0.285761958,6.65E-46,0.088130749,0.156626506,0.749003984,1,0.027932961,0.996908658,2.65E-31,0.638610038,17702,5.58E-13,7.21E-13,437852.6906,87.3655748,84.62714947,15.32668687,3.2,2.3,13,-21,0,5
0.283704116,6.25E-46,0.086658408,0.156626506,0.768924303,1,0.027932961,0.97894307,2.29E-31,0.604001494,17703,5.21E-13,6.81E-13,437784.2595,87.25171702,48.92131029,14.49609496,4,1.9,13,-16,0,5
0.288820912,6.62E-46,0.088295293,0.120481928,0.796812749,1,0.022346369,0.990223257,2.34E-31,0.682694008,17704,6.13E-13,7.18E-13,437860.3382,87.32320575,53.87820306,16.38468541,3.8,3,10,-9,0,4
0.296496107,6.93E-46,0.08925975,0.120481928,0.784860558,1,0.022346369,0.997895694,1.98E-31,0.646858929,17705,7.51E-13,7.49E-13,437905.164,87.37183019,17.73078146,15.52465712,3,3.8,10,-12,0,4
0.286929922,6.64E-46,0.088592194,0.084337349,0.800796813,1,0.016759777,0.984435169,1.62E-31,0.611249901,17706,5.79E-13,7.20E-13,437874.1375,87.28652346,-18.33528058,14.67005397,5.6,5.7,7,-8,0,3
0.287430478,6.75E-46,0.086649725,0.084337349,0.816733068,1,0.016759777,0.985135859,1.67E-31,0.689760381,17707,5.88E-13,7.31E-13,437783.8559,87.29096412,-13.44397067,16.55427568,6.1,5.6,7,-4,0,3
0.29160178,6.67E-46,0.087676278,0.204819277,0.820717131,1,0.033519553,0.997996798,1.31E-31,0.654319772,17708,6.63E-13,7.23E-13,437831.5678,87.37247094,-49.44943263,15.70371453,6,5.9,17,-3,0,6
0.289655172,6.51E-46,0.088179988,0.204819277,0.832669323,1,0.033519553,0.989948014,9.45E-32,0.618631197,17709,6.28E-13,7.07E-13,437854.9791,87.32146138,-85.54417318,14.84720228,6.4,6.2,17,0,0,6
0.295494994,6.94E-46,0.089179032,0.445783133,0.804780876,1,0.122905028,0.979442079,9.95E-32,0.697487385,17710,7.33E-13,7.50E-13,437901.4124,87.25487951,-80.52844772,16.73972084,6.8,6.5,37,-7,0,22
0.297664071,7.25E-46,0.090260185,0.445783133,0.788844622,1,0.122905028,0.997093649,6.38E-32,0.662939756,17711,7.72E-13,7.81E-13,437951.662,87.36674719,-116.2124745,15.91059086,5.5,7.8,37,-11,0,22
0.291268076,7.00E-46,0.090064115,0.481927711,0.80876494,1,0.150837989,0.993918945,2.76E-32,0.62699731,17712,6.57E-13,7.56E-13,437942.5491,87.34662735,-152.3986365,15.04798582,3.5,4.9,40,-6,0,27
0.302391546,7.47E-46,0.090453958,0.481927711,0.784860558,1,0.150837989,0.971318409,3.22E-32,0.704920432,17713,8.57E-13,8.03E-13,437960.6681,87.20339536,-147.718838,16.91811115,5.2,5.3,40,-12,0,27
0.302002225,7.49E-46,0.088049183,0.481927711,0.760956175,1,0.150837989,0.548491273,7.34E-32,0.819901388,17714,8.50E-13,8.05E-13,437848.8996,84.52370794,-106.5763189,19.67761042,7.9,4.3,40,-18,0,27
0.300166852,7.67E-46,0.092919479,0.481927711,0.756972112,1,0.150837989,0.993910558,3.57E-31,0.670816823,17715,8.17E-13,8.23E-13,438075.26,87.3465742,176.7569403,16.09963748,6.2,6,40,-19,0,27
0.294605117,7.65E-46,0.092384077,0.361445783,0.741035857,1,0.083798883,0.9963344,3.21E-31,0.634745671,17716,7.17E-13,8.21E-13,438050.3757,87.36193541,140.524412,15.23394352,4.5,5,30,-23,0,15
0.294883204,7.64E-46,0.08983124,0.361445783,0.74501992,1,0.083798883,0.978167472,2.85E-31,0.600084744,17717,7.22E-13,8.20E-13,437931.7256,87.24680163,104.7995428,14.40209445,6,4.9,30,-22,0,15
0.297886541,7.96E-46,0.088359407,0.361445783,0.741035857,1,0.083798883,0.990676911,2.90E-31,0.678818947,17718,7.76E-13,8.52E-13,437863.3181,87.3260808,109.7712725,16.29168542,5.3,4.8,30,-23,0,15
0.299110122,8.08E-46,0.086466265,0.361445783,0.729083665,1,0.083798883,0.998251497,2.54E-31,0.643219013,17719,7.98E-13,8.64E-13,437775.3291,87.37408511,73.70833242,15.43730051,4.6,4,30,-26,0,15
0.306840934,8.75E-46,0.08583206,0.445783133,0.749003984,1,0.122905028,0.985109442,2.18E-31,0.608107182,17720,9.37E-13,9.31E-13,437745.8527,87.2907967,37.82108846,14.59462991,4.8,5.3,37,-21,0,22
0.306340378,8.91E-46,0.088628861,0.445783133,0.760956175,1,0.122905028,0.985125647,2.23E-31,0.687061893,17721,9.28E-13,9.47E-13,437875.8417,87.2908994,42.87214517,16.48951299,2,5.6,37,-18,0,22
0.293882091,8.52E-46,0.088447849,0.084337349,0.756972112,1,0.016759777,0.997639811,1.87E-31,0.651620295,17722,7.04E-13,9.08E-13,437867.4287,87.37020852,6.866150254,15.6389281,3.6,4.6,7,-19,0,3
0.294438265,8.07E-46,0.086692184,0.084337349,0.760956175,1,0.016759777,0.9894622,1.51E-31,0.615678142,17723,7.14E-13,8.63E-13,437785.8293,87.31838251,-29.3200583,14.77633007,3.7,4.2,7,-18,0,3
0.296051168,7.96E-46,0.086767108,0.084337349,0.780876494,1,0.016759777,0.978901838,1.56E-31,0.694216964,17724,7.43E-13,8.52E-13,437789.3116,87.25145571,-24.4187694,16.66123197,4.3,3.4,7,-13,0,3
0.296496107,7.69E-46,0.087391512,0.084337349,0.788844622,1,0.016759777,0.99682854,1.20E-31,0.659648247,17725,7.51E-13,8.25E-13,437818.3325,87.36506705,-60.11057707,15.83159589,5.8,1.3,7,-11,0,3
0.29243604,7.12E-46,0.088182789,0.120481928,0.796812749,1,0.022346369,0.994268811,8.38E-32,0.623901555,17726,6.78E-13,7.68E-13,437855.1093,87.34884464,-96.22646034,14.97368886,5.5,1.5,10,-9,0,4
0.288209121,7.14E-46,0.089285196,0.120481928,0.836653386,1,0.022346369,0.971741831,4.84E-32,0.590296967,17727,6.02E-13,7.70E-13,437906.3467,87.20607882,-131.5712087,14.16719151,4.4,1.7,10,1,0,4
0.290934372,6.96E-46,0.08875124,0.277108434,0.836653386,1,0.05027933,0.994058699,5.33E-32,0.6686738,17728,6.51E-13,7.52E-13,437881.5296,87.34751305,-126.7282794,16.04820574,4.4,1.6,23,1,0,9
0.294938821,7.11E-46,0.087448395,0.277108434,0.820717131,1,0.05027933,0.996620494,1.71E-32,0.632808352,17729,7.23E-13,7.67E-13,437820.9763,87.36374855,-162.8869433,15.18744862,4.5,1.7,23,-3,0,9
0.289321468,6.98E-46,0.090075536,0.325301205,0.804780876,1,0.067039106,0.978878086,3.42E-31,0.598173987,17730,6.22E-13,7.54E-13,437943.0799,87.25130518,161.3975552,14.356237,4.3,2,27,-7,0,12
0.293381535,7.21E-46,0.090540354,0.325301205,0.768924303,1,0.067039106,0.989603008,3.47E-31,0.676758942,17731,6.95E-13,7.77E-13,437964.6836,87.31927489,166.3153757,16.24224608,5.2,2.3,27,-16,0,12
0.295494994,7.52E-46,0.088541847,0.361445783,0.772908367,1,0.083798883,0.998010748,3.10E-31,0.641160686,17732,7.33E-13,8.08E-13,437871.7975,87.37255935,130.252864,15.38790145,5,2.4,30,-15,0,15
0.294605117,7.57E-46,0.087388708,0.361445783,0.752988048,1,0.083798883,0.98585921,2.75E-31,0.605983442,17733,7.17E-13,8.13E-13,437818.2022,87.29554839,94.341899,14.54366096,4.7,2.7,30,-20,0,15
0.290489433,7.26E-46,0.08600294,0.240963855,0.760956175,1,0.039106145,0.984478064,2.80E-31,0.685154386,17734,6.43E-13,7.82E-13,437753.7948,87.28679531,99.47062638,16.44373355,3.5,3.4,20,-18,0,7
0.294382647,7.36E-46,0.084893495,0.240963855,0.768924303,1,0.039106145,0.998088346,2.44E-31,0.650273173,17735,7.13E-13,7.92E-13,437702.2303,87.37305113,63.66619586,15.60659769,4.1,3.2,20,-16,0,7
0.296941046,7.43E-46,0.087596177,0.325301205,0.780876494,1,0.067039106,0.991196242,2.08E-31,0.614729409,17736,7.59E-13,7.99E-13,437827.8449,87.32937209,27.62323197,14.75356085,5.3,3.5,27,-13,0,12
0.298609566,7.60E-46,0.087828932,0.325301205,0.768924303,1,0.067039106,0.976787093,2.13E-31,0.693461141,17737,7.89E-13,8.16E-13,437838.6628,87.23805341,32.59378983,16.64309251,5.2,3,27,-16,0,12
0.29516129,7.30E-46,0.087318391,0.204819277,0.764940239,1,0.033519553,0.995758055,1.77E-31,0.658883578,17738,7.27E-13,7.86E-13,437814.934,87.3582828,-3.101382932,15.81324413,4.9,2.7,17,-17,0,6
0.290322581,7.20E-46,0.086245342,0.204819277,0.768924303,1,0.033519553,0.994488525,1.41E-31,0.622941133,17739,6.40E-13,7.76E-13,437765.0611,87.35023709,-39.28792151,14.9506391,5.1,2.4,17,-16,0,6
0.293826474,7.23E-46,0.086620087,0.204819277,0.77689243,1,0.033519553,0.973279715,1.05E-31,0.589029133,17740,7.03E-13,7.79E-13,437782.4784,87.21582523,-74.74352569,14.13676398,4.5,2.2,17,-14,0,6
0.29727475,7.16E-46,0.087070429,0.204819277,0.788844622,1,0.033519553,0.993176106,1.10E-31,0.667564575,17741,7.65E-13,7.72E-13,437803.4093,87.34191957,-69.84369126,16.02158476,4.7,2.5,17,-11,0,6
0.29705228,7.23E-46,0.087882652,0.361445783,0.780876494,1,0.083798883,0.997565538,7.41E-32,0.63206443,17742,7.61E-13,7.79E-13,437841.1596,87.36973781,-105.8710418,15.16959477,4.3,2,30,-13,0,15
0.294883204,7.58E-46,0.087841861,0.361445783,0.780876494,1,0.083798883,0.820887166,8.95E-33,0.515406155,17743,7.22E-13,8.14E-13,437839.2637,86.25003008,-170.989879,12.36984048,4.7,1.7,30,-13,0,15
0.294716352,7.58E-46,0.08819203,0.325301205,0.768924303,1,0.067039106,0.98165753,3.84E-32,0.597578543,17744,7.19E-13,8.14E-13,437855.5388,87.26892004,-141.5332752,14.34194657,4.6,1.7,27,-16,0,12
0.294493882,7.42E-46,0.087128031,0.325301205,0.760956175,1,0.067039106,0.987935237,4.35E-32,0.676629259,17745,7.15E-13,7.98E-13,437806.0865,87.30870531,-136.4479755,16.23913373,4.9,1.6,27,-18,0,12
0.296551724,7.76E-46,0.088860647,0.325301205,0.749003984,1,0.067039106,0.997831245,7.54E-33,0.641340106,17746,7.52E-13,8.32E-13,437886.6146,87.37142174,-172.3993994,15.39220746,5,1.6,27,-21,0,12
0.292213571,7.71E-46,0.09059044,0.325301205,0.741035857,1,0.067039106,0.987337387,3.32E-31,0.605901709,17747,6.74E-13,8.27E-13,437967.0115,87.30491641,151.5954287,14.5416994,5.2,1.2,27,-23,0,12
0.29349277,7.85E-46,0.089302491,0.204819277,0.697211155,1,0.033519553,0.981806406,3.37E-31,0.684876641,17748,6.97E-13,8.41E-13,437907.1505,87.26986355,156.6534124,16.43706777,4.9,1.5,17,-34,0,6
0.302002225,8.39E-46,0.087238785,0.204819277,0.677290837,1,0.033519553,0.997469223,3.01E-31,0.650173363,17749,8.50E-13,8.95E-13,437811.2341,87.36912741,120.9128618,15.60420227,5.2,1.4,17,-39,0,6
0.301835373,8.80E-46,0.086039192,0.361445783,0.673306773,1,0.083798883,0.992750178,2.65E-31,0.614665864,17750,8.47E-13,9.36E-13,437755.4797,87.33922023,84.88278,14.75203579,5.2,1.6,30,-40,0,15
0.300667408,8.78E-46,0.083899079,0.361445783,0.697211155,1,0.083798883,0.97419597,2.70E-31,0.693464982,17751,8.26E-13,9.34E-13,437656.0121,87.22163204,89.87742322,16.6431847,5.2,1.7,30,-34,0,15
0.304060067,8.75E-46,0.084374681,0.204819277,0.721115538,1,0.033519553,0.99504773,2.35E-31,0.659719509,17752,8.87E-13,9.31E-13,437678.117,87.35378108,54.48162419,15.83330615,5.2,1.6,17,-28,0,6
0.308231368,8.81E-46,0.086255177,0.204819277,0.729083665,1,0.033519553,0.99598333,1.99E-31,0.624057991,17753,9.62E-13,9.37E-13,437765.5182,87.35971049,18.39604157,14.97744327,5.3,1.6,17,-26,0,6
0.311457175,9.35E-46,0.08565851,0.277108434,0.725099602,1,0.05027933,0.976444656,1.63E-31,0.589713775,17754,1.02E-12,9.91E-13,437737.7865,87.2358832,-17.21533789,14.15319513,5.9,1.9,23,-27,0,9
0.312569522,9.44E-46,0.083372488,0.277108434,0.71314741,1,0.05027933,0.990718649,1.68E-31,0.668197827,17755,1.04E-12,1.00E-12,437631.5373,87.32634532,-12.33418913,16.03678258,6.1,2,23,-30,0,9
0.306284761,9.05E-46,0.084116312,0.156626506,0.729083665,1,0.027932961,0.997554834,1.32E-31,0.632666859,17756,9.27E-13,9.61E-13,437666.1086,87.36966997,-48.37282473,15.18405284,6.1,2.2,13,-26,0,5
0.303559511,8.64E-46,0.084729408,0.156626506,0.772908367,1,0.027932961,0.98404231,9.59E-32,0.597894168,17757,8.78E-13,9.20E-13,437694.6039,87.2840337,-84.13849833,14.34952145,6,2,13,-15,0,5
0.297163515,8.09E-46,0.085853425,0.240963855,0.77689243,1,0.039106145,0.985788847,1.01E-31,0.677316943,17758,7.63E-13,8.65E-13,437746.8457,87.29510246,-78.9194552,16.25563788,4.4,2.4,20,-14,0,7
0.296607341,8.06E-46,0.087066898,0.240963855,0.792828685,1,0.039106145,0.998270061,6.53E-32,0.642573835,17759,7.53E-13,8.62E-13,437803.2452,87.37420276,-114.6745007,15.4218165,4.5,2.7,20,-10,0,7
0.298609566,7.92E-46,0.086894026,0.204819277,0.812749004,1,0.033519553,0.990276593,2.94E-32,0.607387966,17760,7.89E-13,8.48E-13,437795.2105,87.32354377,-150.5889476,14.577369,5.4,3.3,17,-5,0,6
0.295494994,7.84E-46,0.086089278,0.204819277,0.820717131,1,0.033519553,0.977823099,3.44E-32,0.6863189,17761,7.33E-13,8.40E-13,437757.8076,87.24461915,-145.5469944,16.47168144,5.1,4.1,17,-3,0,6
0.288209121,7.25E-46,0.088686738,0.204819277,0.812749004,1,0.033519553,0.995921779,3.59E-31,0.652004684,17762,6.02E-13,7.81E-13,437878.5317,87.35932041,178.8523181,15.64815328,5.5,3.6,17,-5,0,6
0.291045606,7.19E-46,0.088773859,0.204819277,0.828685259,1,0.033519553,0.994163279,3.23E-31,0.616344099,17763,6.53E-13,7.75E-13,437882.5809,87.34817583,142.7669439,14.7923128,4.4,4,17,-1,0,6
0.292213571,7.22E-46,0.086265431,0.084337349,0.84063745,1,0.016759777,0.972563495,2.88E-31,0.582700969,17764,6.74E-13,7.78E-13,437765.9948,87.21128615,107.407828,13.98489046,4.4,3.4,7,2,0,3
0.293882091,7.60E-46,0.085096442,0.084337349,0.832669323,1,0.016759777,0.993292334,2.93E-31,0.661338024,17765,7.04E-13,8.16E-13,437711.6628,87.34265617,112.3439339,15.8721499,4.9,3,7,0,0,3
0.291212458,7.37E-46,0.08342667,0.084337349,0.80876494,1,0.016759777,0.997398729,2.57E-31,0.625985378,17766,6.56E-13,7.93E-13,437634.0556,87.36868065,76.36936935,15.02369983,4.2,2.7,7,-6,0,3
0.290711902,6.89E-46,0.082246426,0.084337349,0.816733068,1,0.016759777,0.981400058,2.21E-31,0.591686447,17767,6.47E-13,7.45E-13,437579.2005,87.2672883,40.77411786,14.20053851,4,3.4,7,-4,0,3
0.294160178,7.12E-46,0.085266069,0.156626506,0.820717131,1,0.027932961,0.987939753,2.26E-31,0.671009804,17768,7.09E-13,7.68E-13,437719.5467,87.30873393,45.95723416,16.10426894,2.1,3.7,13,-3,0,5
0.289377086,6.81E-46,0.085705359,0.156626506,0.812749004,1,0.027932961,0.997729002,1.90E-31,0.635880043,17769,6.23E-13,7.37E-13,437739.9639,87.37077377,10.06285151,15.26116804,4.7,3.4,13,-5,0,5
0.289321468,6.67E-46,0.084327228,0.084337349,0.832669323,1,0.016759777,0.987284916,1.54E-31,0.600548453,17770,6.22E-13,7.23E-13,437675.9115,87.30458387,-25.90420606,14.4132233,4.9,3.9,7,0,0,3
0.28948832,6.84E-46,0.083650246,0.084337349,0.836653386,1,0.016759777,0.981240025,1.59E-31,0.679586016,17771,6.25E-13,7.40E-13,437644.4469,87.26627408,-20.82402624,16.31009479,,,7,1,0,3
0.292992214,6.59E-46,0.084150957,0.036144578,0.844621514,1,0.011173184,0.997228177,1.24E-31,0.645194017,17772,6.88E-13,7.15E-13,437667.7188,87.36759977,-56.45286695,15.48469987,4.9,3.8,3,3,0,2
0.292102336,6.57E-46,0.080587564,0.036144578,0.844621514,1,0.011173184,0.387817983,1.86E-31,0.819110153,17773,6.72E-13,7.13E-13,437502.1003,83.50543319,5.780982984,19.65862108,4.9,3.8,3,3,0,2
0.290934372,6.34E-46,0.084630961,0.397590361,0.832669323,1,0.100558659,0.993083478,8.76E-32,0.60991205,17774,6.51E-13,6.90E-13,437690.0283,87.34133254,-92.40210339,14.63794606,5.1,3.4,33,0,0,18
0.286874305,6.33E-46,0.085199555,0.397590361,0.876494024,1,0.100558659,0.973133507,9.27E-32,0.68884503,17775,5.78E-13,6.89E-13,437716.4553,87.21489863,-87.35961056,16.53230761,5.5,5.5,33,11,0,18
0.29810901,7.65E-46,0.085046979,0.481927711,0.836653386,1,0.150837989,0.994552816,5.74E-32,0.655535687,17776,7.80E-13,8.21E-13,437709.3639,87.35064454,-122.5987348,15.73289603,11.3,10,40,1,0,27
0.302614016,7.65E-46,0.083528607,0.481927711,0.836653386,1,0.150837989,0.996228635,2.13E-32,0.620106007,17777,8.61E-13,8.21E-13,437638.7934,87.36126512,-158.6011781,14.88259716,11.4,10.5,40,1,0,27
0.301279199,7.79E-46,0.085905575,0.325301205,0.848605578,1,0.067039106,0.9781946,3.46E-31,0.586056252,17778,8.37E-13,8.35E-13,437749.2695,87.24697355,165.8931234,14.06541597,9.5,11.2,27,4,0,12
0.293381535,7.58E-46,0.086778814,0.325301205,0.868525896,1,0.067039106,0.989551827,3.51E-31,0.664978019,17779,6.95E-13,8.14E-13,437789.8557,87.31895053,170.9315375,15.95950839,6.6,12,27,9,0,12
0.295216908,7.68E-46,0.085465328,0.084337349,0.860557769,1,0.016759777,0.997757347,3.15E-31,0.629792401,17780,7.28E-13,8.24E-13,437728.8078,87.37095341,135.0169206,15.11506693,8.7,11.1,7,7,0,3
0.298331479,7.62E-46,0.083834347,0.084337349,0.868525896,1,0.016759777,0.985908108,2.79E-31,0.595010259,17781,7.84E-13,8.18E-13,437653.0035,87.29585828,99.24753778,14.28030873,7.2,11.3,7,9,0,3
0.296551724,7.28E-46,0.08266545,0.036144578,0.87250996,1,0.011173184,0.983617665,2.85E-31,0.674516826,17782,7.52E-13,7.84E-13,437598.6758,87.28134249,104.4964321,16.18843614,5.4,10,3,10,0,2
0.290934372,7.07E-46,0.081264739,0.036144578,0.860557769,1,0.011173184,0.997700429,2.49E-31,0.640141079,17783,6.51E-13,7.63E-13,437533.5739,87.37059269,68.87331492,15.36343128,7.1,7.4,3,7,0,2
0.29243604,7.05E-46,0.082996501,0.204819277,0.868525896,1,0.033519553,0.991794796,2.13E-31,0.60500858,17784,6.78E-13,7.61E-13,437614.0623,87.33316545,32.97775264,14.52026465,7,7.4,17,9,0,6
0.296106785,7.22E-46,0.083619373,0.204819277,0.868525896,1,0.033519553,0.97488094,2.18E-31,0.683947936,17785,7.44E-13,7.78E-13,437643.012,87.22597307,38.02239853,16.4147792,5,6.5,17,9,0,6
0.306006674,7.85E-46,0.083086893,0.445783133,0.844621514,1,0.122905028,0.994845854,1.83E-31,0.650005486,17786,9.22E-13,8.41E-13,437618.2635,87.35250168,2.555210203,15.60017329,6.3,8.5,37,3,0,22
0.313125695,8.33E-46,0.081255154,0.445783133,0.792828685,1,0.122905028,0.99512524,1.47E-31,0.614452081,17787,1.05E-12,8.89E-13,437533.1284,87.3542723,-33.49192954,14.74690507,6.9,6.7,37,-10,0,22
0.300500556,7.46E-46,0.08217615,0.204819277,0.828685259,1,0.033519553,0.975847746,1.11E-31,0.580641165,17788,8.23E-13,8.02E-13,437575.9342,87.23210025,-68.91179822,13.93545593,7.2,8.7,17,-1,0,6
0.296329255,7.50E-46,0.082628174,0.204819277,0.836653386,1,0.033519553,0.991265288,1.16E-31,0.659795969,17789,7.48E-13,8.06E-13,437596.9433,87.32980967,-63.78965563,15.83514118,6.3,6,17,1,0,6
0.294716352,7.29E-46,0.083773785,0.156626506,0.856573705,1,0.027932961,0.99789062,8.04E-32,0.624831884,17790,7.19E-13,7.85E-13,437650.1887,87.37179803,-99.62468375,14.99601642,6.9,8.8,13,6,0,5
0.294771969,7.10E-46,0.084818784,0.156626506,0.856573705,1,0.027932961,0.984674238,4.47E-32,0.590475397,17791,7.20E-13,7.66E-13,437698.7579,87.28803857,-135.2409908,14.17147377,,7.3,13,6,0,5
0.298553949,7.51E-46,0.084315971,0.240963855,0.856573705,1,0.039106145,0.984693758,5.00E-32,0.670035065,17792,7.88E-13,8.07E-13,437675.3883,87.28816228,-129.9731321,16.08087558,11.8,4.4,20,6,0,7
0.295773081,7.50E-46,0.085066614,0.240963855,0.844621514,1,0.039106145,0.997391458,1.43E-32,0.635408356,17793,7.38E-13,8.06E-13,437710.2765,87.36863457,-165.6867373,15.24984771,12.5,3.1,20,3,0,7
0.298832036,7.87E-46,0.08740775,0.518072289,0.828685259,1,0.17877095,0.99017009,3.39E-31,0.600180406,17794,7.93E-13,8.43E-13,437819.0872,87.3228688,158.3831931,14.40439029,13.8,3.4,43,-1,0,32
0.300111235,8.59E-46,0.086699785,0.518072289,0.804780876,1,0.17877095,0.976781802,3.44E-31,0.679198836,17795,8.16E-13,9.15E-13,437786.1826,87.23801988,163.4561759,16.30080261,14.6,3.1,43,-7,0,32
0.313125695,9.94E-46,0.084265919,0.602409639,0.752988048,1,0.268156425,0.99579381,3.08E-31,0.645399076,17796,1.05E-12,1.05E-12,437673.062,87.3585094,128.0402305,15.48962121,16.9,1.6,50,-20,0,48
0.319799778,1.08E-45,0.082797174,0.602409639,0.693227092,1,0.268156425,0.9951342,2.72E-31,0.610244437,17797,1.17E-12,1.14E-12,437604.798,87.35432909,92.1365204,14.64592323,18.3,1.9,50,-35,0,48
0.334816463,1.24E-45,0.080840108,0.638554217,0.569721116,1,0.312849162,0.974970747,2.37E-31,0.576852367,17798,1.44E-12,1.30E-12,437513.838,87.22654223,56.86730772,13.84452622,18.7,2,53,-66,0,56
0.346496107,1.36E-45,0.080006797,0.638554217,0.581673307,1,0.312849162,0.99183735,2.42E-31,0.656120818,17799,1.65E-12,1.42E-12,437475.1076,87.33343514,62.03023083,15.74693895,11.5,9,53,-63,0,56
0.327586207,1.28E-45,0.083063109,0.481927711,0.685258964,1,0.150837989,0.997436453,2.06E-31,0.621067227,17800,1.31E-12,1.34E-12,437617.1581,87.36891973,26.16284315,14.90566608,7.1,,40,-37,0,27
0.324805339,1.31E-45,0.082791907,0.481927711,0.641434263,1,0.150837989,0.982910736,1.71E-31,0.586578033,17801,1.26E-12,1.37E-12,437604.5532,87.27686229,-9.501383334,14.07793852,4.5,3.3,40,-48,0,27
0.32814238,1.24E-45,0.08092647,0.361445783,0.665338645,1,0.083798883,0.950354468,1.36E-31,0.555476996,17802,1.32E-12,1.30E-12,437517.8519,87.07053537,-43.94591014,13.33152544,1.7,3.9,30,-42,0,15
0.327586207,1.24E-45,0.080779163,0.361445783,0.665338645,1,0.083798883,0.985383182,1.76E-31,0.665778785,17803,1.31E-12,1.30E-12,437511.0054,87.29253154,-4.362886566,15.97872649,1.7,3.9,30,-42,0,15
0.323692992,1.18E-45,0.081048657,0.361445783,0.729083665,1,0.083798883,0.997530962,1.40E-31,0.631097613,17804,1.24E-12,1.24E-12,437523.5309,87.36951868,-40.09625758,15.14639153,2,6.8,30,-26,0,15
0.314794216,1.11E-45,0.081589658,0.361445783,0.749003984,1,0.083798883,0.989840111,1.04E-31,0.596266594,17805,1.08E-12,1.17E-12,437548.6754,87.32077754,-75.8835869,14.31046029,2.6,6.4,30,-21,0,15
0.304727475,9.84E-46,0.082133036,0.325301205,0.764940239,1,0.067039106,0.978030598,1.09E-31,0.675814159,17806,8.99E-13,1.04E-12,437573.9304,87.24593418,-70.6202821,16.21957165,2.1,7.4,27,-17,0,12
